,Time stamp,Open,Close,High,Low,Volume,Open_lag_1,Open_lag_2,Open_lag_3,Close_lag_1,Close_lag_2,Close_lag_3,High_lag_1,High_lag_2,High_lag_3,Low_lag_1,Low_lag_2,Low_lag_3,Volume_lag_1,Volume_lag_2,Volume_lag_3
326,2020-02-14 10:33:00,324.86,325.01,325.07,324.8,99741.0,324.88,324.75,324.94,324.84,324.84,324.74,324.91,324.98,324.95,324.77,324.75,324.69,38694.0,52638.0,50701.0
327,2020-02-14 10:32:00,324.88,324.84,324.91,324.77,38694.0,324.75,324.94,324.91,324.84,324.74,324.93,324.98,324.95,324.96,324.75,324.69,324.78,52638.0,50701.0,84623.0
328,2020-02-14 10:31:00,324.75,324.84,324.98,324.75,52638.0,324.94,324.91,324.7,324.74,324.93,324.89,324.95,324.96,324.94,324.69,324.78,324.54,50701.0,84623.0,87868.0
329,2020-02-14 10:30:00,324.94,324.74,324.95,324.69,50701.0,324.91,324.7,324.52,324.93,324.89,324.7,324.96,324.94,324.8,324.78,324.54,324.51,84623.0,87868.0,72003.0
330,2020-02-14 10:29:00,324.91,324.93,324.96,324.78,84623.0,324.7,324.52,324.29,324.89,324.7,324.51,324.94,324.8,324.63,324.54,324.51,324.27,87868.0,72003.0,82671.0
331,2020-02-14 10:28:00,324.7,324.89,324.94,324.54,87868.0,324.52,324.29,324.27,324.7,324.51,324.25,324.8,324.63,324.38,324.51,324.27,324.23,72003.0,82671.0,65041.0
332,2020-02-14 10:27:00,324.52,324.7,324.8,324.51,72003.0,324.29,324.27,324.22,324.51,324.25,324.27,324.63,324.38,324.3,324.27,324.23,324.14,82671.0,65041.0,37427.0
333,2020-02-14 10:26:00,324.29,324.51,324.63,324.27,82671.0,324.27,324.22,324.29,324.25,324.27,324.21,324.38,324.3,324.32,324.23,324.14,324.08,65041.0,37427.0,73005.0
334,2020-02-14 10:25:00,324.27,324.25,324.38,324.23,65041.0,324.22,324.29,324.31,324.27,324.21,324.29,324.3,324.32,324.4,324.14,324.08,324.21,37427.0,73005.0,66070.0
335,2020-02-14 10:24:00,324.22,324.27,324.3,324.14,37427.0,324.29,324.31,324.32,324.21,324.29,324.31,324.32,324.4,324.42,324.08,324.21,324.15,73005.0,66070.0,69982.0
336,2020-02-14 10:23:00,324.29,324.21,324.32,324.08,73005.0,324.31,324.32,324.11,324.29,324.31,324.3,324.4,324.42,324.46,324.21,324.15,324.1,66070.0,69982.0,136798.0
337,2020-02-14 10:22:00,324.31,324.29,324.4,324.21,66070.0,324.32,324.11,323.95,324.31,324.3,324.11,324.42,324.46,324.15,324.15,324.1,323.86,69982.0,136798.0,76582.0
338,2020-02-14 10:21:00,324.32,324.31,324.42,324.15,69982.0,324.11,323.95,323.73,324.3,324.11,323.95,324.46,324.15,323.98,324.1,323.86,323.67,136798.0,76582.0,89845.0
339,2020-02-14 10:20:00,324.11,324.3,324.46,324.1,136798.0,323.95,323.73,323.44,324.11,323.95,323.74,324.15,323.98,323.74,323.86,323.67,323.43,76582.0,89845.0,58818.0
340,2020-02-14 10:19:00,323.95,324.11,324.15,323.86,76582.0,323.73,323.44,323.36,323.95,323.74,323.44,323.98,323.74,323.57,323.67,323.43,323.36,89845.0,58818.0,53422.0
341,2020-02-14 10:18:00,323.73,323.95,323.98,323.67,89845.0,323.44,323.36,323.26,323.74,323.44,323.4,323.74,323.57,323.49,323.43,323.36,323.08,58818.0,53422.0,74416.0
342,2020-02-14 10:17:00,323.44,323.74,323.74,323.43,58818.0,323.36,323.26,322.97,323.44,323.4,323.26,323.57,323.49,323.34,323.36,323.08,322.92,53422.0,74416.0,83343.0
343,2020-02-14 10:16:00,323.36,323.44,323.57,323.36,53422.0,323.26,322.97,323.1,323.4,323.26,322.99,323.49,323.34,323.21,323.08,322.92,322.85,74416.0,83343.0,111289.0
344,2020-02-14 10:15:00,323.26,323.4,323.49,323.08,74416.0,322.97,323.1,323.28,323.26,322.99,323.1,323.34,323.21,323.45,322.92,322.85,323.1,83343.0,111289.0,85770.0
345,2020-02-14 10:14:00,322.97,323.26,323.34,322.92,83343.0,323.1,323.28,323.72,322.99,323.1,323.28,323.21,323.45,323.74,322.85,323.1,323.21,111289.0,85770.0,125165.0
346,2020-02-14 10:13:00,323.1,322.99,323.21,322.85,111289.0,323.28,323.72,323.9,323.1,323.28,323.73,323.45,323.74,323.95,323.1,323.21,323.67,85770.0,125165.0,59386.0
347,2020-02-14 10:12:00,323.28,323.1,323.45,323.1,85770.0,323.72,323.9,323.78,323.28,323.73,323.9,323.74,323.95,323.92,323.21,323.67,323.78,125165.0,59386.0,36955.0
348,2020-02-14 10:11:00,323.72,323.28,323.74,323.21,125165.0,323.9,323.78,323.93,323.73,323.9,323.78,323.95,323.92,323.94,323.67,323.78,323.77,59386.0,36955.0,61377.0
349,2020-02-14 10:10:00,323.9,323.73,323.95,323.67,59386.0,323.78,323.93,323.9,323.9,323.78,323.91,323.92,323.94,323.98,323.78,323.77,323.79,36955.0,61377.0,38101.0
350,2020-02-14 10:09:00,323.78,323.9,323.92,323.78,36955.0,323.93,323.9,323.95,323.78,323.91,323.9,323.94,323.98,324.02,323.77,323.79,323.87,61377.0,38101.0,26260.0
351,2020-02-14 10:08:00,323.93,323.78,323.94,323.77,61377.0,323.9,323.95,323.94,323.91,323.9,323.92,323.98,324.02,324.11,323.79,323.87,323.86,38101.0,26260.0,46357.0
352,2020-02-14 10:07:00,323.9,323.91,323.98,323.79,38101.0,323.95,323.94,323.9,323.9,323.92,323.96,324.02,324.11,324.08,323.87,323.86,323.82,26260.0,46357.0,57559.0
353,2020-02-14 10:06:00,323.95,323.9,324.02,323.87,26260.0,323.94,323.9,323.7,323.92,323.96,323.9,324.11,324.08,324.05,323.86,323.82,323.61,46357.0,57559.0,97600.0
354,2020-02-14 10:05:00,323.94,323.92,324.11,323.86,46357.0,323.9,323.7,324.22,323.96,323.9,323.72,324.08,324.05,324.22,323.82,323.61,323.72,57559.0,97600.0,76929.0
355,2020-02-14 10:04:00,323.9,323.96,324.08,323.82,57559.0,323.7,324.22,324.04,323.9,323.72,324.2,324.05,324.22,324.23,323.61,323.72,323.95,97600.0,76929.0,78444.0
356,2020-02-14 10:03:00,323.7,323.9,324.05,323.61,97600.0,324.22,324.04,323.93,323.72,324.2,324.03,324.22,324.23,324.2,323.72,323.95,323.75,76929.0,78444.0,121049.0
357,2020-02-14 10:02:00,324.22,323.72,324.22,323.72,76929.0,324.04,323.93,323.88,324.2,324.03,323.95,324.23,324.2,323.95,323.95,323.75,323.51,78444.0,121049.0,94776.0
358,2020-02-14 10:01:00,324.04,324.2,324.23,323.95,78444.0,323.93,323.88,324.09,324.03,323.95,323.87,324.2,323.95,324.25,323.75,323.51,323.83,121049.0,94776.0,138578.0
359,2020-02-14 10:00:00,323.93,324.03,324.2,323.75,121049.0,323.88,324.09,324.08,323.95,323.87,324.21,323.95,324.25,324.21,323.51,323.83,324.08,94776.0,138578.0,59107.0
360,2020-02-14 09:59:00,323.88,323.95,323.95,323.51,94776.0,324.09,324.08,324.11,323.87,324.21,324.06,324.25,324.21,324.11,323.83,324.08,324.06,138578.0,59107.0,52900.0
361,2020-02-14 09:58:00,324.09,323.87,324.25,323.83,138578.0,324.08,324.11,324.22,324.21,324.06,324.13,324.21,324.11,324.22,324.08,324.06,324.13,59107.0,52900.0,33838.0
362,2020-02-14 09:57:00,324.08,324.21,324.21,324.08,59107.0,324.11,324.22,324.46,324.06,324.13,324.35,324.11,324.22,324.46,324.06,324.13,324.35,52900.0,33838.0,44967.0
363,2020-02-14 09:56:00,324.11,324.06,324.11,324.06,52900.0,324.22,324.46,324.35,324.13,324.35,324.47,324.22,324.46,324.47,324.13,324.35,324.35,33838.0,44967.0,57735.0
364,2020-02-14 09:55:00,324.22,324.13,324.22,324.13,33838.0,324.46,324.35,324.09,324.35,324.47,324.32,324.46,324.47,324.32,324.35,324.35,324.09,44967.0,57735.0,84806.0
365,2020-02-14 09:54:00,324.46,324.35,324.46,324.35,44967.0,324.35,324.09,324.11,324.47,324.32,324.22,324.47,324.32,324.22,324.35,324.09,324.11,57735.0,84806.0,108141.0
366,2020-02-14 09:53:00,324.35,324.47,324.47,324.35,57735.0,324.09,324.11,324.42,324.32,324.22,324.16,324.32,324.22,324.42,324.09,324.11,324.14,84806.0,108141.0,85498.0
367,2020-02-14 09:52:00,324.09,324.32,324.32,324.09,84806.0,324.11,324.42,324.63,324.22,324.16,324.51,324.22,324.42,324.63,324.11,324.14,324.51,108141.0,85498.0,56099.0
368,2020-02-14 09:51:00,324.11,324.22,324.22,324.11,108141.0,324.42,324.63,324.54,324.16,324.51,324.72,324.42,324.63,324.72,324.14,324.51,324.47,85498.0,56099.0,59818.0
369,2020-02-14 09:50:00,324.42,324.16,324.42,324.14,85498.0,324.63,324.54,324.66,324.51,324.72,324.65,324.63,324.72,324.7,324.51,324.47,324.65,56099.0,59818.0,72031.0
370,2020-02-14 09:49:00,324.63,324.51,324.63,324.51,56099.0,324.54,324.66,324.79,324.72,324.65,324.84,324.72,324.7,324.84,324.47,324.65,324.79,59818.0,72031.0,48898.0
371,2020-02-14 09:48:00,324.54,324.72,324.72,324.47,59818.0,324.66,324.79,324.52,324.65,324.84,324.83,324.7,324.84,324.83,324.65,324.79,324.52,72031.0,48898.0,60537.0
372,2020-02-14 09:47:00,324.66,324.65,324.7,324.65,72031.0,324.79,324.52,324.9,324.84,324.83,324.51,324.84,324.83,324.9,324.79,324.52,324.51,48898.0,60537.0,161839.0
373,2020-02-14 09:46:00,324.79,324.84,324.84,324.79,48898.0,324.52,324.9,325.03,324.83,324.51,324.89,324.83,324.9,325.03,324.52,324.51,324.89,60537.0,161839.0,58983.0
374,2020-02-14 09:45:00,324.52,324.83,324.83,324.52,60537.0,324.9,325.03,325.09,324.51,324.89,325.12,324.9,325.03,325.18,324.51,324.89,325.08,161839.0,58983.0,80912.0
375,2020-02-14 09:44:00,324.9,324.51,324.9,324.51,161839.0,325.03,325.09,325.15,324.89,325.12,325.1,325.03,325.18,325.15,324.89,325.08,325.1,58983.0,80912.0,65972.0
376,2020-02-14 09:43:00,325.03,324.89,325.03,324.89,58983.0,325.09,325.15,325.35,325.12,325.1,325.37,325.18,325.15,325.37,325.08,325.1,325.35,80912.0,65972.0,56625.0
377,2020-02-14 09:42:00,325.09,325.12,325.18,325.08,80912.0,325.15,325.35,325.28,325.1,325.37,325.37,325.15,325.37,325.37,325.1,325.35,325.28,65972.0,56625.0,96247.0
378,2020-02-14 09:41:00,325.15,325.1,325.15,325.1,65972.0,325.35,325.28,325.08,325.37,325.37,325.25,325.37,325.37,325.25,325.35,325.28,325.08,56625.0,96247.0,103050.0
379,2020-02-14 09:40:00,325.35,325.37,325.37,325.35,56625.0,325.28,325.08,325.02,325.37,325.25,325.14,325.37,325.25,325.33,325.28,325.08,325.02,96247.0,103050.0,78162.0
380,2020-02-14 09:39:00,325.28,325.37,325.37,325.28,96247.0,325.08,325.02,325.71,325.25,325.14,325.18,325.25,325.33,325.71,325.08,325.02,325.18,103050.0,78162.0,87588.0
381,2020-02-14 09:38:00,325.08,325.25,325.25,325.08,103050.0,325.02,325.71,325.85,325.14,325.18,325.69,325.33,325.71,325.85,325.02,325.18,325.69,78162.0,87588.0,80852.0
382,2020-02-14 09:37:00,325.02,325.14,325.33,325.02,78162.0,325.71,325.85,325.89,325.18,325.69,325.8,325.71,325.85,325.89,325.18,325.69,325.72,87588.0,80852.0,108849.0
383,2020-02-14 09:36:00,325.71,325.18,325.71,325.18,87588.0,325.85,325.89,325.84,325.69,325.8,325.84,325.85,325.89,325.84,325.69,325.72,325.84,80852.0,108849.0,83258.0
384,2020-02-14 09:35:00,325.85,325.69,325.85,325.69,80852.0,325.89,325.84,325.23,325.8,325.84,325.61,325.89,325.84,325.79,325.72,325.84,325.17,108849.0,83258.0,118346.0
385,2020-02-14 09:34:00,325.89,325.8,325.89,325.72,108849.0,325.84,325.23,324.97,325.84,325.61,325.2,325.84,325.79,325.2,325.84,325.17,324.63,83258.0,118346.0,76978.0
386,2020-02-14 09:33:00,325.84,325.84,325.84,325.84,83258.0,325.23,324.97,324.74,325.61,325.2,325.05,325.79,325.2,325.17,325.17,324.63,324.56,118346.0,76978.0,634941.0
387,2020-02-14 09:32:00,325.23,325.61,325.79,325.17,118346.0,324.97,324.74,324.84,325.2,325.05,324.91,325.2,325.17,325.06,324.63,324.56,324.77,76978.0,634941.0,202979.0
388,2020-02-14 09:31:00,324.97,325.2,325.2,324.63,76978.0,324.74,324.84,324.9,325.05,324.91,324.82,325.17,325.06,324.92,324.56,324.77,324.78,634941.0,202979.0,100688.0
389,2020-02-14 09:30:00,324.74,325.05,325.17,324.56,634941.0,324.84,324.9,324.89,324.91,324.82,324.91,325.06,324.92,324.93,324.77,324.78,324.75,202979.0,100688.0,90761.0
390,2020-02-13 15:59:00,324.84,324.91,325.06,324.77,202979.0,324.9,324.89,325.03,324.82,324.91,324.91,324.92,324.93,325.05,324.78,324.75,324.82,100688.0,90761.0,42650.0
391,2020-02-13 15:58:00,324.9,324.82,324.92,324.78,100688.0,324.89,325.03,324.96,324.91,324.91,325.05,324.93,325.05,325.13,324.75,324.82,324.83,90761.0,42650.0,73537.0
392,2020-02-13 15:57:00,324.89,324.91,324.93,324.75,90761.0,325.03,324.96,325.15,324.91,325.05,324.97,325.05,325.13,325.23,324.82,324.83,324.93,42650.0,73537.0,78335.0
393,2020-02-13 15:56:00,325.03,324.91,325.05,324.82,42650.0,324.96,325.15,324.8,325.05,324.97,325.15,325.13,325.23,325.16,324.83,324.93,324.76,73537.0,78335.0,82390.0
394,2020-02-13 15:55:00,324.96,325.05,325.13,324.83,73537.0,325.15,324.8,324.62,324.97,325.15,324.78,325.23,325.16,324.81,324.93,324.76,324.62,78335.0,82390.0,89893.0
395,2020-02-13 15:54:00,325.15,324.97,325.23,324.93,78335.0,324.8,324.62,324.91,325.15,324.78,324.61,325.16,324.81,324.93,324.76,324.62,324.6,82390.0,89893.0,60660.0
396,2020-02-13 15:53:00,324.8,325.15,325.16,324.76,82390.0,324.62,324.91,324.76,324.78,324.61,324.92,324.81,324.93,325.03,324.62,324.6,324.65,89893.0,60660.0,85244.0
397,2020-02-13 15:52:00,324.62,324.78,324.81,324.62,89893.0,324.91,324.76,324.87,324.61,324.92,324.76,324.93,325.03,324.88,324.6,324.65,324.73,60660.0,85244.0,29465.0
398,2020-02-13 15:51:00,324.91,324.61,324.93,324.6,60660.0,324.76,324.87,324.83,324.92,324.76,324.87,325.03,324.88,324.87,324.65,324.73,324.76,85244.0,29465.0,30235.0
399,2020-02-13 15:50:00,324.76,324.92,325.03,324.65,85244.0,324.87,324.83,324.67,324.76,324.87,324.84,324.88,324.87,324.84,324.73,324.76,324.65,29465.0,30235.0,44810.0
400,2020-02-13 15:49:00,324.87,324.76,324.88,324.73,29465.0,324.83,324.67,324.49,324.87,324.84,324.65,324.87,324.84,324.68,324.76,324.65,324.49,30235.0,44810.0,28876.0
401,2020-02-13 15:48:00,324.83,324.87,324.87,324.76,30235.0,324.67,324.49,324.77,324.84,324.65,324.49,324.84,324.68,324.84,324.65,324.49,324.43,44810.0,28876.0,74236.0
402,2020-02-13 15:47:00,324.67,324.84,324.84,324.65,44810.0,324.49,324.77,324.56,324.65,324.49,324.79,324.68,324.84,324.79,324.49,324.43,324.56,28876.0,74236.0,41946.0
403,2020-02-13 15:46:00,324.49,324.65,324.68,324.49,28876.0,324.77,324.56,324.58,324.49,324.79,324.56,324.84,324.79,324.64,324.43,324.56,324.52,74236.0,41946.0,44492.0
404,2020-02-13 15:45:00,324.77,324.49,324.84,324.43,74236.0,324.56,324.58,324.56,324.79,324.56,324.57,324.79,324.64,324.67,324.56,324.52,324.52,41946.0,44492.0,79005.0
405,2020-02-13 15:44:00,324.56,324.79,324.79,324.56,41946.0,324.58,324.56,324.87,324.56,324.57,324.57,324.64,324.67,324.88,324.52,324.52,324.56,44492.0,79005.0,57185.0
406,2020-02-13 15:43:00,324.58,324.56,324.64,324.52,44492.0,324.56,324.87,324.96,324.57,324.57,324.85,324.67,324.88,325.15,324.52,324.56,324.8,79005.0,57185.0,43875.0
407,2020-02-13 15:42:00,324.56,324.57,324.67,324.52,79005.0,324.87,324.96,324.94,324.57,324.85,324.96,324.88,325.15,324.98,324.56,324.8,324.91,57185.0,43875.0,15443.0
408,2020-02-13 15:41:00,324.87,324.57,324.88,324.56,57185.0,324.96,324.94,324.9,324.85,324.96,324.95,325.15,324.98,324.99,324.8,324.91,324.88,43875.0,15443.0,25233.0
409,2020-02-13 15:40:00,324.96,324.85,325.15,324.8,43875.0,324.94,324.9,324.72,324.96,324.95,324.89,324.98,324.99,324.94,324.91,324.88,324.71,15443.0,25233.0,60297.0
410,2020-02-13 15:39:00,324.94,324.96,324.98,324.91,15443.0,324.9,324.72,324.9,324.95,324.89,324.72,324.99,324.94,324.94,324.88,324.71,324.7,25233.0,60297.0,24517.0
411,2020-02-13 15:38:00,324.9,324.95,324.99,324.88,25233.0,324.72,324.9,324.9,324.89,324.72,324.9,324.94,324.94,324.98,324.71,324.7,324.74,60297.0,24517.0,45774.0
412,2020-02-13 15:37:00,324.72,324.89,324.94,324.71,60297.0,324.9,324.9,324.77,324.72,324.9,324.91,324.94,324.98,324.94,324.7,324.74,324.74,24517.0,45774.0,53606.0
413,2020-02-13 15:36:00,324.9,324.72,324.94,324.7,24517.0,324.9,324.77,324.67,324.9,324.91,324.77,324.98,324.94,324.89,324.74,324.74,324.67,45774.0,53606.0,54594.0
414,2020-02-13 15:35:00,324.9,324.9,324.98,324.74,45774.0,324.77,324.67,324.93,324.91,324.77,324.69,324.94,324.89,325.0,324.74,324.67,324.69,53606.0,54594.0,46872.0
415,2020-02-13 15:34:00,324.77,324.91,324.94,324.74,53606.0,324.67,324.93,325.06,324.77,324.69,324.93,324.89,325.0,325.09,324.67,324.69,324.93,54594.0,46872.0,39516.0
416,2020-02-13 15:33:00,324.67,324.77,324.89,324.67,54594.0,324.93,325.06,325.22,324.69,324.93,325.06,325.0,325.09,325.3,324.69,324.93,325.05,46872.0,39516.0,47018.0
417,2020-02-13 15:32:00,324.93,324.69,325.0,324.69,46872.0,325.06,325.22,325.13,324.93,325.06,325.21,325.09,325.3,325.24,324.93,325.05,325.13,39516.0,47018.0,25835.0
418,2020-02-13 15:31:00,325.06,324.93,325.09,324.93,39516.0,325.22,325.13,324.91,325.06,325.21,325.13,325.3,325.24,325.14,325.05,325.13,324.91,47018.0,25835.0,24710.0
419,2020-02-13 15:30:00,325.22,325.06,325.3,325.05,47018.0,325.13,324.91,325.04,325.21,325.13,324.9,325.24,325.14,325.04,325.13,324.91,324.86,25835.0,24710.0,49140.0
420,2020-02-13 15:29:00,325.13,325.21,325.24,325.13,25835.0,324.91,325.04,325.1,325.13,324.9,325.06,325.14,325.04,325.15,324.91,324.86,325.04,24710.0,49140.0,23862.0
421,2020-02-13 15:28:00,324.91,325.13,325.14,324.91,24710.0,325.04,325.1,325.06,324.9,325.06,325.11,325.04,325.15,325.23,324.86,325.04,325.06,49140.0,23862.0,19755.0
422,2020-02-13 15:27:00,325.04,324.9,325.04,324.86,49140.0,325.1,325.06,325.25,325.06,325.11,325.04,325.15,325.23,325.25,325.04,325.06,325.02,23862.0,19755.0,31010.0
423,2020-02-13 15:26:00,325.1,325.06,325.15,325.04,23862.0,325.06,325.25,325.1,325.11,325.04,325.25,325.23,325.25,325.25,325.06,325.02,325.1,19755.0,31010.0,26001.0
424,2020-02-13 15:25:00,325.06,325.11,325.23,325.06,19755.0,325.25,325.1,324.99,325.04,325.25,325.12,325.25,325.25,325.13,325.02,325.1,324.98,31010.0,26001.0,26385.0
425,2020-02-13 15:24:00,325.25,325.04,325.25,325.02,31010.0,325.1,324.99,325.22,325.25,325.12,325.01,325.25,325.13,325.22,325.1,324.98,324.97,26001.0,26385.0,34601.0
426,2020-02-13 15:23:00,325.1,325.25,325.25,325.1,26001.0,324.99,325.22,325.01,325.12,325.01,325.23,325.13,325.22,325.23,324.98,324.97,324.99,26385.0,34601.0,40004.0
427,2020-02-13 15:22:00,324.99,325.12,325.13,324.98,26385.0,325.22,325.01,325.05,325.01,325.23,325.0,325.22,325.23,325.09,324.97,324.99,324.98,34601.0,40004.0,35893.0
428,2020-02-13 15:21:00,325.22,325.01,325.22,324.97,34601.0,325.01,325.05,325.06,325.23,325.0,325.06,325.23,325.09,325.07,324.99,324.98,324.95,40004.0,35893.0,15990.0
429,2020-02-13 15:20:00,325.01,325.23,325.23,324.99,40004.0,325.05,325.06,324.93,325.0,325.06,325.04,325.09,325.07,325.06,324.98,324.95,324.9,35893.0,15990.0,35169.0
430,2020-02-13 15:19:00,325.05,325.0,325.09,324.98,35893.0,325.06,324.93,325.19,325.06,325.04,324.94,325.07,325.06,325.21,324.95,324.9,324.93,15990.0,35169.0,26407.0
431,2020-02-13 15:18:00,325.06,325.06,325.07,324.95,15990.0,324.93,325.19,324.98,325.04,324.94,325.18,325.06,325.21,325.22,324.9,324.93,324.95,35169.0,26407.0,44960.0
432,2020-02-13 15:17:00,324.93,325.04,325.06,324.9,35169.0,325.19,324.98,325.12,324.94,325.18,324.96,325.21,325.22,325.17,324.93,324.95,324.95,26407.0,44960.0,59186.0
433,2020-02-13 15:16:00,325.19,324.94,325.21,324.93,26407.0,324.98,325.12,325.42,325.18,324.96,325.12,325.22,325.17,325.42,324.95,324.95,325.07,44960.0,59186.0,41795.0
434,2020-02-13 15:15:00,324.98,325.18,325.22,324.95,44960.0,325.12,325.42,325.41,324.96,325.12,325.42,325.17,325.42,325.45,324.95,325.07,325.35,59186.0,41795.0,20540.0
435,2020-02-13 15:14:00,325.12,324.96,325.17,324.95,59186.0,325.42,325.41,325.59,325.12,325.42,325.39,325.42,325.45,325.59,325.07,325.35,325.33,41795.0,20540.0,38782.0
436,2020-02-13 15:13:00,325.42,325.12,325.42,325.07,41795.0,325.41,325.59,325.51,325.42,325.39,325.6,325.45,325.59,325.64,325.35,325.33,325.51,20540.0,38782.0,21118.0
437,2020-02-13 15:12:00,325.41,325.42,325.45,325.35,20540.0,325.59,325.51,325.33,325.39,325.6,325.5,325.59,325.64,325.55,325.33,325.51,325.29,38782.0,21118.0,42772.0
438,2020-02-13 15:11:00,325.59,325.39,325.59,325.33,38782.0,325.51,325.33,325.2,325.6,325.5,325.36,325.64,325.55,325.39,325.51,325.29,325.18,21118.0,42772.0,34729.0
439,2020-02-13 15:10:00,325.51,325.6,325.64,325.51,21118.0,325.33,325.2,325.14,325.5,325.36,325.2,325.55,325.39,325.23,325.29,325.18,325.1,42772.0,34729.0,34393.0
440,2020-02-13 15:09:00,325.33,325.5,325.55,325.29,42772.0,325.2,325.14,325.44,325.36,325.2,325.14,325.39,325.23,325.56,325.18,325.1,325.02,34729.0,34393.0,62559.0
441,2020-02-13 15:08:00,325.2,325.36,325.39,325.18,34729.0,325.14,325.44,325.28,325.2,325.14,325.44,325.23,325.56,325.47,325.1,325.02,325.18,34393.0,62559.0,38113.0
442,2020-02-13 15:07:00,325.14,325.2,325.23,325.1,34393.0,325.44,325.28,325.46,325.14,325.44,325.28,325.56,325.47,325.66,325.02,325.18,325.23,62559.0,38113.0,62638.0
443,2020-02-13 15:06:00,325.44,325.14,325.56,325.02,62559.0,325.28,325.46,325.38,325.44,325.28,325.47,325.47,325.66,325.65,325.18,325.23,325.27,38113.0,62638.0,85945.0
444,2020-02-13 15:05:00,325.28,325.44,325.47,325.18,38113.0,325.46,325.38,325.92,325.28,325.47,325.42,325.66,325.65,326.05,325.23,325.27,325.41,62638.0,85945.0,65207.0
445,2020-02-13 15:04:00,325.46,325.28,325.66,325.23,62638.0,325.38,325.92,326.11,325.47,325.42,325.92,325.65,326.05,326.13,325.27,325.41,325.92,85945.0,65207.0,29792.0
446,2020-02-13 15:03:00,325.38,325.47,325.65,325.27,85945.0,325.92,326.11,326.04,325.42,325.92,326.12,326.05,326.13,326.18,325.41,325.92,326.04,65207.0,29792.0,29731.0
447,2020-02-13 15:02:00,325.92,325.42,326.05,325.41,65207.0,326.11,326.04,326.17,325.92,326.12,326.03,326.13,326.18,326.17,325.92,326.04,326.02,29792.0,29731.0,21777.0
448,2020-02-13 15:01:00,326.11,325.92,326.13,325.92,29792.0,326.04,326.17,326.15,326.12,326.03,326.14,326.18,326.17,326.17,326.04,326.02,326.08,29731.0,21777.0,30146.0
449,2020-02-13 15:00:00,326.04,326.12,326.18,326.04,29731.0,326.17,326.15,326.13,326.03,326.14,326.16,326.17,326.17,326.18,326.02,326.08,326.08,21777.0,30146.0,55614.0
450,2020-02-13 14:59:00,326.17,326.03,326.17,326.02,21777.0,326.15,326.13,326.06,326.14,326.16,326.13,326.17,326.18,326.17,326.08,326.08,326.06,30146.0,55614.0,45489.0
451,2020-02-13 14:58:00,326.15,326.14,326.17,326.08,30146.0,326.13,326.06,325.98,326.16,326.13,326.06,326.18,326.17,326.07,326.08,326.06,325.98,55614.0,45489.0,26620.0
452,2020-02-13 14:57:00,326.13,326.16,326.18,326.08,55614.0,326.06,325.98,325.98,326.13,326.06,325.98,326.17,326.07,326.06,326.06,325.98,325.95,45489.0,26620.0,40480.0
453,2020-02-13 14:56:00,326.06,326.13,326.17,326.06,45489.0,325.98,325.98,325.95,326.06,325.98,325.99,326.07,326.06,326.0,325.98,325.95,325.92,26620.0,40480.0,11438.0
454,2020-02-13 14:55:00,325.98,326.06,326.07,325.98,26620.0,325.98,325.95,325.84,325.98,325.99,325.94,326.06,326.0,325.95,325.95,325.92,325.83,40480.0,11438.0,17119.0
455,2020-02-13 14:54:00,325.98,325.98,326.06,325.95,40480.0,325.95,325.84,325.95,325.99,325.94,325.86,326.0,325.95,325.96,325.92,325.83,325.85,11438.0,17119.0,14490.0
456,2020-02-13 14:53:00,325.95,325.99,326.0,325.92,11438.0,325.84,325.95,325.9,325.94,325.86,325.97,325.95,325.96,326.0,325.83,325.85,325.9,17119.0,14490.0,47998.0
457,2020-02-13 14:52:00,325.84,325.94,325.95,325.83,17119.0,325.95,325.9,325.88,325.86,325.97,325.89,325.96,326.0,325.94,325.85,325.9,325.83,14490.0,47998.0,25109.0
458,2020-02-13 14:51:00,325.95,325.86,325.96,325.85,14490.0,325.9,325.88,325.77,325.97,325.89,325.86,326.0,325.94,325.86,325.9,325.83,325.76,47998.0,25109.0,18995.0
459,2020-02-13 14:50:00,325.9,325.97,326.0,325.9,47998.0,325.88,325.77,325.82,325.89,325.86,325.77,325.94,325.86,325.86,325.83,325.76,325.74,25109.0,18995.0,10172.0
460,2020-02-13 14:49:00,325.88,325.89,325.94,325.83,25109.0,325.77,325.82,325.8,325.86,325.77,325.82,325.86,325.86,325.88,325.76,325.74,325.75,18995.0,10172.0,16692.0
461,2020-02-13 14:48:00,325.77,325.86,325.86,325.76,18995.0,325.82,325.8,325.82,325.77,325.82,325.8,325.86,325.88,325.92,325.74,325.75,325.77,10172.0,16692.0,23960.0
462,2020-02-13 14:47:00,325.82,325.77,325.86,325.74,10172.0,325.8,325.82,325.84,325.82,325.8,325.81,325.88,325.92,325.84,325.75,325.77,325.77,16692.0,23960.0,15197.0
463,2020-02-13 14:46:00,325.8,325.82,325.88,325.75,16692.0,325.82,325.84,325.72,325.8,325.81,325.82,325.92,325.84,325.83,325.77,325.77,325.69,23960.0,15197.0,13051.0
464,2020-02-13 14:45:00,325.82,325.8,325.92,325.77,23960.0,325.84,325.72,325.82,325.81,325.82,325.72,325.84,325.83,325.84,325.77,325.69,325.72,15197.0,13051.0,32560.0
